im  ,    1.64006e+09,              0,              0
im  ,    6.63261e+10,              0,              0
im  ,    3.10029e+10,              0,              0
im  ,    3.11235e+10,              0,              0
im  ,    2.12852e+10,              0,              0
im  ,    2.73885e+10,              0,              0
im  ,    1.01471e+10,              0,              0
im  ,    1.19508e+10,              0,              0
im  ,    4.97576e+10,              0,              0
im  ,    5.79489e+09,              0,              0
im  ,    2.93759e+10,              0,              0
im  ,    3.47466e+10,              0,              0
im  ,    2.85877e+10,              0,              0
im  ,    5.18106e+09,              0,              0
im  ,    6.05783e+09,              0,              0
im  ,    2.93792e+10,              0,              0
im  ,    2.21279e+10,              0,              0
im  ,     1.3382e+10,              0,              0
im  ,    3.89711e+10,              0,              0
im  ,    8.50843e+10,              0,              0
im  ,     4.3043e+10,              0,              0
im  ,    5.03723e+10,              0,              0
im  ,    2.07617e+09,              0,              0
im  ,    5.37045e+09,              0,              0
im  ,    6.18125e+09,              0,              0
im  ,    2.01403e+09,              0,              0
im  ,    2.76257e+10,              0,              0
im  ,    2.93401e+09,              0,              0
